Date,AAPL,GOOG,IBM,MSFT,QCOM
2013-02-21,435.06,795.53,194.31,26.7,63.29
2013-02-22,439.69,799.71,197.01,26.97,63.41
2013-02-25,431.88,790.77,193.51,26.59,63.27
2013-02-26,437.9,790.13,195.1,26.59,63.73
2013-02-27,433.61,799.78,198.23,27.01,64.09
2013-02-28,430.52,801.2,196.76,27.0,64.09
2013-03-01,419.86,806.19,198.8,27.15,64.73
2013-03-04,409.69,821.5,201.03,27.34,65.06
2013-03-05,420.51,838.6,202.34,27.54,66.36
2013-03-06,415.16,831.38,204.15,27.29,65.34
2013-03-07,419.96,832.6,205.17,27.33,65.45
2013-03-08,421.07,831.52,206.11,27.2,65.32
2013-03-11,427.07,834.82,205.82,27.07,65.37
2013-03-12,417.87,827.61,206.28,27.11,65.7
2013-03-13,417.79,825.31,207.76,27.12,65.41
2013-03-14,421.84,821.54,211.42,27.33,65.24
2013-03-15,432.72,814.3,210.56,27.24,63.67
2013-03-18,444.48,807.79,208.89,27.3,63.27
2013-03-19,443.28,811.32,209.11,27.37,63.42
2013-03-20,440.93,814.71,210.7,27.51,64.42
2013-03-21,441.57,811.26,207.96,27.31,64.04
2013-03-22,450.52,810.31,207.78,27.44,64.6
2013-03-25,452.15,809.64,206.47,27.35,64.36
2013-03-26,449.77,812.42,208.05,27.35,65.29
2013-03-27,440.93,802.66,206.61,27.56,65.35
2013-03-28,431.74,794.19,208.97,27.79,65.6
2013-04-01,418.33,801.19,208.07,27.79,64.68
2013-04-02,419.19,813.04,210.01,27.98,64.92
2013-04-03,421.34,806.2,208.35,27.74,64.65
2013-04-04,417.17,795.07,207.03,27.78,64.49
2013-04-05,412.76,783.05,205.16,27.88,63.86
2013-04-08,415.7,774.85,205.08,27.77,64.54
2013-04-09,416.45,777.65,204.98,28.76,64.64
2013-04-10,424.95,790.18,207.7,29.41,65.94
2013-04-11,423.62,790.39,208.6,28.11,65.69
2013-04-12,419.2,790.05,207.09,27.97,65.35
2013-04-15,409.5,781.93,205.02,27.87,64.18
2013-04-16,415.73,793.37,207.7,28.14,64.49
2013-04-17,392.87,782.56,205.42,28.0,62.94
2013-04-18,382.38,765.91,202.95,27.97,62.37
2013-04-19,380.9,799.87,186.15,28.92,62.65
2013-04-22,388.84,800.11,184.02,29.95,63.29
2013-04-23,396.12,807.9,187.72,29.72,64.04
2013-04-24,395.46,813.45,187.82,30.85,64.68
2013-04-25,398.31,809.1,190.02,31.03,61.19
2013-04-26,406.91,801.42,190.37,30.88,60.29
2013-04-29,419.51,819.06,195.11,31.68,60.38
2013-04-30,431.86,824.57,198.43,32.15,60.37
2013-05-01,428.46,820.43,195.58,31.78,60.68
2013-05-02,434.53,829.61,198.29,32.21,61.63
2013-05-03,438.88,845.72,200.36,32.53,62.49
2013-05-06,449.35,861.55,198.67,32.78,62.58
2013-05-07,447.35,857.23,199.5,32.36,62.69
2013-05-08,452.4,873.63,201.61,32.05,62.84
2013-05-09,448.46,871.48,200.05,31.73,62.83
2013-05-10,444.72,880.23,201.26,31.75,63.35
2013-05-13,446.46,877.53,199.29,32.08,63.52
2013-05-14,435.78,887.1,200.02,32.8,64.01
2013-05-15,421.04,915.89,200.13,33.11,64.23
2013-05-16,426.67,903.87,201.48,33.34,64.33
2013-05-17,425.37,909.18,205.17,34.11,65.28
2013-05-20,434.87,908.53,204.34,34.32,64.78
2013-05-21,431.66,906.97,205.38,34.09,64.44
2013-05-22,433.32,889.42,203.74,33.86,63.92
2013-05-23,434.09,882.79,202.93,33.41,62.63
2013-05-24,437.05,873.32,202.49,33.52,62.97
2013-05-28,433.4,881.27,204.52,34.26,62.79
2013-05-29,436.85,868.31,204.66,34.12,62.83
2013-05-30,443.36,870.76,206.08,34.27,62.9
2013-05-31,441.54,871.22,204.76,34.14,62.21
2013-06-03,442.52,867.63,205.67,34.81,62.31
2013-06-04,441.13,859.1,202.96,34.23,62.78
2013-06-05,437.01,859.7,199.56,34.02,62.23
2013-06-06,430.48,864.64,200.6,34.2,62.05
2013-06-07,433.77,879.73,203.11,34.89,61.19
2013-06-10,430.9,890.22,201.8,34.7,61.13
2013-06-11,429.63,879.81,200.78,34.08,60.76
2013-06-12,424.32,871.98,198.04,34.24,60.22
2013-06-13,428.02,877.0,200.57,33.96,61.06
2013-06-14,422.22,875.04,199.03,33.65,60.49
2013-06-17,424.14,886.25,199.86,34.24,61.17
2013-06-18,423.91,900.62,201.66,34.22,61.47
2013-06-19,415.3,900.68,198.77,33.84,61.01
2013-06-20,409.25,884.74,194.25,32.76,60.03
2013-06-21,405.97,880.93,192.39,32.54,59.79
2013-06-24,395.21,869.79,190.5,32.98,59.01
2013-06-25,395.3,866.2,191.92,32.94,60.91
2013-06-26,390.82,873.65,191.8,33.6,60.38
2013-06-27,386.61,877.07,192.58,33.87,60.19
2013-06-28,389.31,880.37,188.11,33.79,60.2
2013-07-01,401.77,887.88,188.28,33.61,60.07
2013-07-02,410.87,882.31,188.5,33.2,60.03
2013-07-03,413.14,886.43,190.22,33.27,60.02
2013-07-05,409.82,893.49,191.87,33.46,60.06
2013-07-08,407.49,905.09,191.92,33.58,59.12
2013-07-09,414.66,905.24,188.3,33.6,58.52
2013-07-10,413.07,905.99,189.23,33.94,59.56
2013-07-11,419.51,920.24,189.78,34.91,60.41
2013-07-12,418.75,923.0,189.06,34.89,61.12
2013-07-15,419.66,924.69,190.96,35.38,60.39
2013-07-16,422.37,919.61,190.81,35.48,60.95
2013-07-17,422.48,918.55,191.5,34.96,61.74
2013-07-18,423.9,910.68,194.88,34.67,60.23
2013-07-19,417.21,896.6,190.5,30.72,60.56
2013-07-22,418.55,910.7,191.05,31.31,61.3
2013-07-23,411.36,903.8,191.92,31.13,61.39
2013-07-24,432.49,902.9,193.53,31.26,60.5
2013-07-25,430.52,887.7,194.13,30.71,62.5
2013-07-26,432.96,885.35,194.25,30.93,63.67
2013-07-29,439.64,882.27,193.13,30.85,63.3
2013-07-30,445.07,890.92,192.94,31.16,63.57
2013-07-31,444.29,887.75,191.98,31.15,63.62
2013-08-01,448.37,904.22,192.74,30.98,64.32
2013-08-02,454.12,906.57,192.1,31.19,65.78
2013-08-05,460.9,905.0,192.43,31.01,65.28
2013-08-06,456.78,896.57,187.99,30.89,64.63
2013-08-07,456.52,890.65,186.53,31.36,64.26
2013-08-08,455.61,892.66,185.91,32.17,65.38
2013-08-09,449.12,890.41,185.8,31.99,65.3
2013-08-12,461.88,885.51,187.05,32.15,65.49
2013-08-13,483.83,881.25,186.39,31.75,66.27
2013-08-14,492.66,869.81,185.51,31.87,65.98
2013-08-15,492.07,859.66,183.79,31.32,65.97
2013-08-16,496.44,856.91,183.34,31.33,65.92
2013-08-19,501.79,865.65,182.25,30.92,65.36
2013-08-20,495.2,865.42,182.57,31.15,65.74
2013-08-21,496.47,869.33,182.87,31.14,65.6
2013-08-22,497.07,873.71,183.2,31.91,66.15
2013-08-23,495.15,870.21,183.42,34.23,66.17
2013-08-26,497.08,866.39,182.75,33.64,65.97
2013-08-27,482.86,850.15,180.77,32.76,65.06
2013-08-28,485.15,848.55,180.2,32.53,65.59
2013-08-29,485.94,855.43,180.67,33.05,65.74
2013-08-30,481.51,846.9,180.31,32.9,65.66
2013-09-03,482.85,860.38,181.98,31.4,66.12
2013-09-04,492.85,871.63,181.16,30.73,66.65
2013-09-05,489.47,879.56,182.17,30.76,67.19
2013-09-06,492.38,879.58,181.06,30.69,67.38
2013-09-09,500.24,888.05,182.99,31.19,68.65
2013-09-10,488.84,888.67,184.59,31.91,69.43
2013-09-11,462.23,896.19,188.65,32.25,67.45
2013-09-12,467.15,893.06,188.68,32.2,68.16
2013-09-13,459.45,889.07,190.1,32.54,67.94
2013-09-16,444.84,887.76,191.07,32.31,67.45
2013-09-17,449.98,886.11,190.09,32.44,68.77
2013-09-18,459.23,903.32,192.33,32.82,68.99
2013-09-19,466.76,898.39,191.31,33.14,68.81
2013-09-20,461.93,903.11,187.97,32.3,68.41
2013-09-23,484.89,886.5,188.93,32.25,68.33
2013-09-24,483.37,886.84,187.93,31.97,67.87
2013-09-25,475.89,877.23,187.43,32.03,68.11
2013-09-26,480.52,878.17,188.17,32.28,68.22
2013-09-27,477.09,876.39,184.91,32.77,66.75
2013-09-30,471.16,875.91,183.19,32.78,66.69
2013-10-01,482.24,887.0,184.37,33.08,66.86
2013-10-02,483.82,887.99,182.97,33.41,67.05
2013-10-03,477.74,876.09,181.88,33.36,66.48
2013-10-04,477.37,872.35,182.12,33.37,67.38
2013-10-07,482.03,865.74,180.05,32.8,66.56
2013-10-08,475.3,853.67,176.8,32.52,65.73
2013-10-09,480.89,855.86,179.37,32.58,65.09
2013-10-10,483.9,868.24,182.78,33.26,66.21
2013-10-11,487.03,871.99,184.16,33.62,66.92
2013-10-14,490.23,876.11,184.96,33.94,67.11
2013-10-15,492.84,882.01,182.67,33.98,67.53
2013-10-16,495.24,898.03,184.72,34.12,68.22
2013-10-17,498.59,888.79,172.95,34.4,68.06
2013-10-18,502.93,1011.41,171.91,34.44,67.76
2013-10-21,515.25,1003.3,171.0,34.47,68.13
2013-10-22,513.78,1007.0,173.09,34.06,68.27
2013-10-23,518.81,1031.41,173.88,33.26,66.41
2013-10-24,525.68,1025.55,175.89,33.22,66.31
2013-10-25,519.8,1015.2,174.95,35.2,67.63
2013-10-28,523.67,1015.0,175.44,35.04,67.9
2013-10-29,510.62,1036.24,180.16,34.99,68.28
2013-10-30,518.75,1030.42,178.21,35.01,68.39
2013-10-31,516.57,1030.58,177.28,34.88,68.84
2013-11-01,513.94,1027.04,177.3,35.0,69.24
2013-11-04,520.58,1026.11,178.33,35.4,68.92
2013-11-05,519.29,1021.52,175.94,36.09,68.36
2013-11-06,517.82,1022.75,178.21,37.61,69.09
2013-11-07,509.44,1007.95,179.02,36.94,66.46
2013-11-08,517.46,1016.03,179.01,37.22,66.82
2013-11-11,515.96,1010.59,181.88,37.03,66.99
2013-11-12,516.92,1011.78,182.07,36.8,67.87
2013-11-13,517.53,1032.47,182.55,37.59,69.37
2013-11-14,525.02,1035.23,181.22,37.45,70.55
2013-11-15,521.87,1033.56,182.19,37.28,71.49
2013-11-18,515.54,1031.55,183.46,36.65,71.27
2013-11-19,516.46,1025.2,184.24,36.47,71.17
2013-11-20,511.94,1022.31,184.18,36.8,70.36
2013-11-21,518.04,1034.07,183.13,37.12,71.04
2013-11-22,516.71,1031.89,180.31,37.29,72.28
2013-11-25,520.62,1045.93,177.96,37.36,71.81
2013-11-26,530.23,1058.41,176.34,37.07,72.96
2013-11-27,542.71,1063.11,177.99,37.32,73.22
2013-11-29,552.76,1059.59,178.7,37.85,73.24
2013-12-02,547.95,1054.48,176.51,38.16,73.1
2013-12-03,562.95,1053.26,175.12,38.02,72.97
2013-12-04,561.64,1058.18,174.78,38.65,72.84
2013-12-05,564.52,1057.34,175.12,37.72,72.89
2013-12-06,556.69,1069.87,176.7,38.07,73.42
2013-12-09,563.06,1078.14,176.49,38.42,73.03
2013-12-10,562.18,1084.66,176.15,37.83,73.04
2013-12-11,558.02,1077.29,174.24,37.33,72.67
2013-12-12,557.2,1069.96,172.42,36.94,72.39
2013-12-13,551.13,1060.79,171.86,36.42,72.24
2013-12-16,554.18,1072.98,176.88,36.62,72.45
2013-12-17,551.69,1069.86,174.8,36.25,72.58
2013-12-18,547.49,1084.75,177.73,36.31,72.84
2013-12-19,541.22,1086.22,179.24,35.98,72.09
2013-12-20,545.75,1100.62,179.04,36.53,72.57
2013-12-23,566.7,1115.1,181.24,36.35,72.5
2013-12-24,564.29,1111.84,182.22,36.8,72.7
2013-12-26,560.54,1117.46,184.34,37.16,73.14
2013-12-27,556.76,1118.4,184.07,37.01,73.46
2013-12-30,551.22,1109.46,185.39,37.01,73.23
2013-12-31,557.68,1120.71,186.55,37.13,73.9
